Index,ID,x,y,Region,Source,Species,Presence
280,CBNA_414529,5.33705,44.5061,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
281,CBNA_414710,5.5507,44.2862,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
282,CBNA_414721,5.56903,44.2643,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
283,CBNA_414733,5.56306,44.261,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
284,CBNA_414897,5.75556,44.6659,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
285,CBNA_414966,5.35017,44.4159,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
286,CBNA_414967,5.35027,44.4166,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
287,CBNA_414968,5.35051,44.4173,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
288,CBNA_414975,5.38104,44.4047,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
289,CBNA_414994,5.60727,44.5968,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
290,CBNA_415015,5.56206,44.5871,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
291,CBNA_415078,5.61156,44.7334,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
292,CBNA_415217,5.616057,44.699619,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
293,CBNA_415219,5.490052,44.719868,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
294,CBNA_415225,5.492302,44.719868,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
295,CBNA_415272,5.17054,44.6951,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
296,CBNA_415294,5.3483,44.7199,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
297,CBNA_415303,5.35055,44.7446,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
298,CBNA_415389,5.38068,44.5276,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
299,CBNA_415400,5.46464,44.4498,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
300,CBNA_415407,5.35933,44.4622,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
301,CBNA_415408,5.36382,44.4633,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
302,CBNA_415417,4.91576,45.2536,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
303,CBNA_415466,5.09977,44.8374,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
304,CBNA_415483,5.17401,44.858,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
305,CBNA_415487,5.18221,44.914,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
306,CBNA_415488,5.18254,44.9178,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
307,CBNA_415491,5.18462,44.9187,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
308,CBNA_415493,5.63172,44.3292,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
309,CBNA_415509,5.46306,44.2856,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
310,CBNA_415516,5.66331,44.2069,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
311,CBNA_415520,5.196622,44.217682,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
312,CBNA_415521,5.54322,44.2875,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
313,CBNA_415531,5.35505,44.3711,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
314,CBNA_415539,5.3078,44.2991,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
315,CBNA_415540,5.2805,44.2947,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
316,CBNA_415542,5.28266,44.2946,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
317,CBNA_415554,5.30105,44.3126,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
318,CBNA_415563,5.54856,44.2879,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
319,CBNA_415593,5.2808,44.3014,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
320,CBNA_415596,5.47656,44.3171,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
321,CBNA_415597,5.4653,44.3239,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
322,CBNA_415609,5.63406,44.2631,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
323,CBNA_415612,5.62056,44.2609,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
324,CBNA_415615,5.63406,44.1709,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
325,CBNA_415634,5.1548,44.3374,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
326,CBNA_415858,5.22679,44.6906,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
327,CBNA_415861,5.2898,44.6389,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
328,CBNA_416155,4.70028,44.4521,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
329,CBNA_416164,4.70028,44.4791,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
330,CBNA_416203,5.48674,44.7554,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
331,CBNA_416217,5.80956,44.7019,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
332,CBNA_416321,5.26279,44.7514,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
333,CBNA_416353,5.73222,44.6623,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
334,CBNA_416456,5.5789,44.689,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
335,CBNA_416470,4.95431,44.4914,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
336,CBNA_416482,5.3258,44.6434,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
337,CBNA_416719,5.51488,44.5688,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
338,CBNA_416727,5.50864,44.5684,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
339,CBNA_416736,5.5058,44.5691,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
340,CBNA_416737,5.5058,44.5691,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
341,CBNA_416738,5.50355,44.5691,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
342,CBNA_416743,5.3338,44.4178,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
343,CBNA_416782,5.32355,44.6726,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
344,CBNA_416791,5.32805,44.6659,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
345,CBNA_416792,5.3258,44.6636,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
346,CBNA_416797,5.3348,44.6636,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
347,CBNA_416798,5.3348,44.6659,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
348,CBNA_416805,5.3303,44.6681,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
349,CBNA_416807,5.3303,44.6704,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
350,CBNA_416810,5.3258,44.6726,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
351,CBNA_416843,5.37937,44.5573,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
352,CBNA_416868,5.36978,44.541,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
353,CBNA_416882,5.57082,44.4764,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
354,CBNA_416887,5.56784,44.4808,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
355,CBNA_416899,5.60106,44.4696,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
356,CBNA_416902,5.60702,44.4781,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
357,CBNA_416930,5.34605,44.5129,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
358,CBNA_416985,4.87768,44.3897,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
359,CBNA_417029,5.61845,44.7017,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
360,CBNA_417085,5.64424,44.7171,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
361,CBNA_417092,5.64077,44.7104,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
362,CBNA_417095,5.63713,44.7077,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
363,CBNA_417096,5.63713,44.707,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
364,CBNA_417097,5.63795,44.7064,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
365,CBNA_417103,5.64435,44.6885,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
366,CBNA_417106,5.63718,44.6868,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
367,CBNA_417123,5.13441,44.6081,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
368,CBNA_417158,5.00628,45.1991,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
369,CBNA_417191,5.00628,45.1384,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
370,CBNA_417405,5.34554,44.688,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
371,CBNA_417711,5.15024,44.6971,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
372,CBNA_417715,5.15913,44.8076,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
373,CBNA_417736,5.19643,44.8974,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
374,CBNA_417853,5.48554,44.6083,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
375,CBNA_417862,5.50071,44.7605,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
376,CBNA_417863,5.50002,44.7607,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
377,CBNA_417869,5.49512,44.7571,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
378,CBNA_417998,5.09849,44.5059,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
379,CBNA_417999,5.08423,44.515,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
380,CBNA_418002,5.08939,44.5624,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
381,CBNA_418010,5.03664,44.5821,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
382,CBNA_418040,5.34648,44.5133,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
383,CBNA_418044,5.21135,44.4477,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
384,CBNA_418061,4.97189,44.5371,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
385,CBNA_418132,4.98131,44.4676,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
386,CBNA_418133,4.95611,44.4883,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
387,CBNA_418135,5.01191,45.0625,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
388,CBNA_418178,5.03837,44.8089,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
389,CBNA_418212,4.81953,44.4026,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
390,CBNA_418290,5.15479,44.7941,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
391,CBNA_418383,5.71056,44.6884,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
392,CBNA_418406,5.67006,44.6929,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
393,CBNA_418437,5.64081,44.6501,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
394,CBNA_418453,5.08608,44.6466,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
395,CBNA_418582,5.67681,44.1956,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
396,CBNA_418762,5.67936,44.6531,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
397,CBNA_418790,5.32752,44.9108,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
398,CBNA_418835,5.78236,44.6743,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
399,CBNA_418855,5.77921,44.6754,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
400,CBNA_418913,5.42292,44.4278,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
401,CBNA_418919,5.39594,44.4165,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
402,CBNA_419020,5.60003,44.5911,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
403,CBNA_419023,5.5909,44.5933,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
404,CBNA_419102,4.90093,44.9931,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
405,CBNA_419128,5.1782,44.6541,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
406,CBNA_419220,5.06909,44.6649,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
407,CBNA_419225,5.18308,44.6634,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
408,CBNA_419328,4.87237,44.4873,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
409,CBNA_419331,4.87167,44.4893,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
410,CBNA_419406,5.31405,44.4515,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
411,CBNA_419411,5.29278,44.4351,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
412,CBNA_419454,5.04967,44.8192,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
413,CBNA_419470,5.04614,44.8084,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
414,CBNA_419542,4.95001,45.1951,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
415,CBNA_419545,5.29106,44.7649,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
416,CBNA_419566,5.31192,44.4329,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
417,CBNA_419583,5.40407,44.8305,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
418,CBNA_419659,5.00251,44.9348,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
419,CBNA_419869,5.40616,44.8398,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
420,CBNA_420141,5.21329,44.6321,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
421,CBNA_420142,5.20879,44.6366,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
422,CBNA_420184,5.61831,44.7019,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
423,CBNA_420190,5.61606,44.6996,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
424,CBNA_420285,5.34605,44.6434,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
425,CBNA_420330,5.19529,44.6344,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
426,CBNA_420362,5.11204,44.8121,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
427,CBNA_420364,5.11429,44.8054,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
428,CBNA_420374,5.39105,44.8369,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
429,CBNA_420430,5.20204,44.6254,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
430,CBNA_420464,5.2898,44.6366,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
431,CBNA_420468,5.17211,44.8123,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
432,CBNA_420477,5.18885,44.8393,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
433,CBNA_420545,5.54864,44.6186,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
434,CBNA_420552,5.55628,44.6604,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
435,CBNA_420589,5.21641,44.6337,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
436,CBNA_420594,5.34933,44.7918,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
437,CBNA_420596,5.35148,44.7911,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
438,CBNA_420614,4.8787,44.7634,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
439,CBNA_420631,4.90595,44.6751,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
440,CBNA_420652,5.09234,44.3952,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
441,CBNA_420653,5.11484,44.4297,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
442,CBNA_420654,5.12044,44.4226,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
443,CBNA_420672,5.05131,44.4398,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
444,CBNA_420675,5.05293,44.4376,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
445,CBNA_420691,5.06008,44.4962,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
446,CBNA_420711,5.05776,44.3296,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
447,CBNA_420749,5.21972,44.4277,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
448,CBNA_420801,5.4518,44.7671,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
449,CBNA_420803,5.4518,44.7694,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
450,CBNA_420968,5.19079,44.8414,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
451,CBNA_420969,5.17729,44.8301,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
452,CBNA_420985,4.80776,44.3336,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
453,CBNA_420987,4.78421,44.3947,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
454,CBNA_421020,5.26922,44.4074,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
455,CBNA_421065,5.31704,44.623,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
456,CBNA_421236,4.94345,45.0186,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
457,CBNA_421252,5.33404,45.0144,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
458,CBNA_421284,5.09831,44.3025,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
459,CBNA_421298,5.28246,44.2679,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
460,CBNA_421299,5.28419,44.2678,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
461,CBNA_421305,5.19573,44.2398,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
462,CBNA_421310,5.2318,45.0531,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
463,CBNA_421313,5.19821,45.0311,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
464,CBNA_421455,5.49488,44.1844,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
465,CBNA_421459,5.47145,44.1914,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
466,CBNA_421466,5.46506,44.1852,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
467,CBNA_421470,5.43105,44.1802,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
468,CBNA_421478,5.42258,44.2108,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
469,CBNA_421480,5.42204,44.2119,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
470,CBNA_421489,5.47202,44.2369,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
471,CBNA_421537,5.16822,44.8195,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
472,CBNA_421547,5.16774,44.8176,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
473,CBNA_421548,5.16843,44.8198,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
474,CBNA_421553,5.19422,44.8339,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
475,CBNA_421558,5.24605,44.4984,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
476,CBNA_421749,5.57056,44.7456,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
477,CBNA_421756,5.6117,44.7532,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
478,CBNA_421771,5.10018,44.8087,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
479,CBNA_421777,5.10186,44.8132,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
480,CBNA_421780,5.09391,44.8117,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
481,CBNA_421781,5.09056,44.8109,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
482,CBNA_421784,5.09058,44.8115,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
483,CBNA_421793,5.57173,44.4757,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
484,CBNA_421796,5.56813,44.4811,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
485,CBNA_421799,5.61223,44.4793,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
486,CBNA_421805,5.08669,44.8123,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
487,CBNA_421818,5.53308,44.6626,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
488,CBNA_421835,5.19678,44.7059,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
489,CBNA_421871,5.29595,44.6328,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
490,CBNA_421873,5.30833,44.6353,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
491,CBNA_421883,5.4359,44.5974,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
492,CBNA_421909,5.53076,44.7417,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
493,CBNA_421910,5.53083,44.7425,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
494,CBNA_421911,5.53221,44.7436,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
495,CBNA_422016,5.45534,44.7441,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
496,CBNA_422049,5.02869,44.3581,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
497,CBNA_422051,5.04937,44.347,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
498,CBNA_422054,4.82532,44.2798,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
499,CBNA_422121,5.029,44.7363,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
500,CBNA_422122,5.02773,44.7357,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
501,CBNA_422124,5.27742,44.4316,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
502,CBNA_422186,5.28663,44.2677,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
503,CBNA_422191,5.40672,45.0299,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
504,CBNA_422205,5.46677,45.0091,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
505,CBNA_422241,5.06864,45.0916,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
506,CBNA_422260,5.15809,45.1157,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
507,CBNA_422309,5.14526,44.3647,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
508,CBNA_422352,5.20595,44.4881,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
509,CBNA_422416,5.5841,44.4725,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
510,CBNA_422472,5.33589,44.7219,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
511,CBNA_422492,5.58415,44.4724,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
512,CBNA_422570,4.78487,44.464,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
513,CBNA_422574,4.7828,44.4645,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
514,CBNA_422626,4.83821,44.446,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
515,CBNA_422627,4.86762,44.449,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
516,CBNA_422814,5.06663,44.5563,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
517,CBNA_422827,5.23185,44.3038,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
518,CBNA_422867,5.54133,44.2047,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
519,CBNA_422885,5.13037,44.3028,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
520,CBNA_422906,5.19916,44.266,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
521,CBNA_422967,5.2392,44.886,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
522,CBNA_422969,5.23855,44.8872,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
523,CBNA_423065,4.88269,44.785,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
524,CBNA_423071,5.63358,44.1981,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
525,CBNA_423072,5.63716,44.1981,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
526,CBNA_423088,5.24037,45.031,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
527,CBNA_423095,5.28165,44.2922,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
528,CBNA_423104,4.98336,44.4313,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
529,CBNA_423146,5.27196,44.4222,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
530,CBNA_423147,5.27248,44.4228,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
531,CBNA_423149,5.27195,44.4238,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
532,CBNA_423164,5.03864,44.4913,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
533,CBNA_423165,5.08823,44.4761,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
534,CBNA_423189,4.81728,44.4319,Apennines,CBNA,Dianthus sylvestris ssp longicaulis,1
535,CBNA_423202,5.4703,44.5003,Central,CBNA,Dianthus sylvestris ssp sylvestris,1
